,Nature mutation,Valeur fonciere,Type de voie,Code postal,Commune,Code departement,Code commune,Nombre de lots,Code type local,Type local,Surface reelle bati,Nombre pieces principales,Nature culture,Surface terrain,month,year,Prix m2 moyen region,Prix m2 moyen commune,latitude,longitude
1297920,Vente,73000.0,IMP,56910.0,CARENTOIR,56,33,0,1.0,Maison,100.0,3.0,1,266.0,11,2020,2149.6717443068437,1012.6114850373646,47.8204086772,-2.14646724944
1285790,Vente,50000.0,RUE,53400.0,CRAON,53,84,0,1.0,Maison,61.0,4.0,1,180.0,3,2020,1297.2434644451105,1058.3209273306634,47.8454412251,-0.943066490216
1105140,Vente,160000.0,RUE,17180.0,PERIGNY,17,274,1,2.0,Appartement,54.0,3.0,0,0.0,1,2020,2511.688405618853,3275.7289762256623,46.1574551352,-1.08886084864
42665,Vente,90000.0,RUE,13005.0,MARSEILLE 5EME,13,205,1,2.0,Appartement,50.0,3.0,0,0.0,3,2018,2839.6070661285644,2552.709650863726,43.2928061953,5.3975770959
1950167,Vente,170000.0,PAS,75013.0,PARIS 13,75,113,1,2.0,Appartement,14.0,0.0,0,0.0,6,2021,10069.78022283118,9286.449713648291,48.8287176845,2.36246822852
606511,Vente,460000.0,RUE,26750.0,GENISSIEUX,26,139,0,1.0,Maison,80.0,4.0,0,595.0,12,2019,1781.6689963968574,2091.9190499383685,45.0819148,5.09023746222
499151,Vente,52000.0,RUE,1140.0,THOISSEY,1,420,1,2.0,Appartement,110.0,5.0,0,0.0,7,2019,2063.216265986276,1611.4004107442845,46.1700943481,4.79387095814
792184,Vente,60000.0,RUE,59115.0,LEERS,59,339,0,3.0,Dépendance,0.0,0.0,1,204.0,7,2019,1878.2179066985084,2225.54111032591,50.6813150077,3.23964411032
32736,Vente,25000.0,RUE,11260.0,FA,11,131,0,1.0,Maison,102.0,3.0,1,135.0,1,2018,1504.2418009529567,770.6359796843807,42.9276860891,2.17956693905
1575605,Vente,480000.0,ALL,13380.0,PLAN DE CUQUES,13,75,0,1.0,Maison,95.0,4.0,1,333.0,6,2021,3380.146699931296,4575.130042262107,43.3670927162,5.46488623464
1633264,Vente,260000.0,ALL,29950.0,BENODET,29,6,2,2.0,Appartement,42.0,2.0,0,0.0,5,2021,1895.38258333154,2953.6154345821337,47.8780985371,-4.07751294821
90897,Vente,175000.0,AV,24660.0,COULOUNIEIX-CHAMIERS,24,138,0,1.0,Maison,88.0,3.0,1,350.0,2,2018,1267.6020977711964,1353.6354405004256,45.1650799772,0.687592493639
400422,Vente,158000.0,RUE,83131.0,MONTFERRAT,83,82,0,1.0,Maison,72.0,3.0,0,1127.0,8,2018,3026.020634453522,2171.9871730566774,43.6363885978,6.47846723467
84940,Vente,68000.0,RUE,22800.0,QUINTIN,22,262,0,1.0,Maison,52.0,3.0,1,616.0,6,2018,1451.422410709248,1072.393233030578,48.4030218249,-2.91221040842
1479758,Vente,40000.0,RUE,89290.0,IRANCY,89,202,0,1.0,Maison,70.0,3.0,1,52.0,12,2020,1278.381848943397,852.0923520923521,47.7118538877,3.68956867667
81440,Vente,165000.0,IMP,21220.0,SAINT-PHILIBERT,21,565,0,1.0,Maison,91.0,5.0,1,231.0,9,2018,1826.911242637207,2033.253884540649,47.2033144278,5.01321708085
1927419,Vente,357399.0,RUE,93220.0,GAGNY,93,32,0,1.0,Maison,96.0,4.0,1,356.0,11,2021,4299.583526849284,3825.482856348159,48.8820763119,2.5449484757
672854,Vente,200000.0,IMP,34300.0,AGDE,34,3,0,1.0,Maison,77.0,3.0,1,388.0,1,2019,2551.8065656586814,2773.765682281168,43.309129116,3.48447903133
1506910,Vente,485000.0,AV,94550.0,CHEVILLY-LARUE,94,21,0,1.0,Maison,75.0,3.0,1,218.0,2,2020,4926.049433240267,3412.1051138931875,48.766848001,2.35306611234
1740158,Vente,280000.0,RUE,50690.0,NOUAINVILLE,50,382,0,1.0,Maison,121.0,5.0,1,616.0,2,2021,1886.427035553776,2295.775287396404,49.6200133969,-1.68096572433
1345410,Vente,190000.0,RUE,62790.0,LEFOREST,62,497,0,1.0,Maison,102.0,4.0,1,538.0,12,2020,1613.3753532484357,1639.8413026710286,50.4394110642,3.05859008926
303678,Vente,112000.0,RUE,62630.0,ETAPLES,62,318,0,1.0,Maison,60.0,4.0,1,60.0,9,2018,1525.4338342350688,1712.4021971721488,50.5235816785,1.65199985504
807544,Vente,87000.0,RUE,59400.0,CAMBRAI,59,122,0,1.0,Maison,71.0,4.0,1,232.0,11,2019,1878.2179066985084,1276.3137899288006,50.1702775977,3.24221021072
585099,Vente,105000.0,RUE,21000.0,DIJON,21,231,3,2.0,Appartement,52.0,2.0,0,0.0,10,2019,1882.5760811351277,2228.232566062184,47.3229437965,5.03788805877
701615,Vente,157100.0,MTE,38150.0,ROUSSILLON,38,344,0,1.0,Maison,85.0,2.0,1,168.0,10,2019,2241.157614798029,1704.5590758146632,45.3783247724,4.81820898221
664997,Vente,90000.0,RUE,34070.0,MONTPELLIER,34,172,1,2.0,Appartement,45.0,3.0,0,0.0,10,2019,2551.8065656586814,2968.4463014020803,43.6134409138,3.86851657896
1191675,Vente,113000.0,AV,34000.0,MONTPELLIER,34,172,2,2.0,Appartement,67.0,4.0,0,0.0,9,2020,2604.6969799701315,3257.97781155395,43.6134409138,3.86851657896
1507601,Vente,205000.0,AV,94240.0,L'HAY-LES-ROSES,94,38,2,2.0,Appartement,53.0,2.0,0,0.0,6,2020,4926.049433240267,4339.323277875422,48.7763207843,2.33772915609
1010587,Vente,142000.0,ALL,95350.0,SAINT-BRICE-SOUS-FORET,95,539,2,2.0,Appartement,51.0,2.0,0,0.0,2,2019,3308.885973310055,3326.9924082001885,49.0019033624,2.35030688962
1820126,Vente,284350.0,RUE,66300.0,TERRATS,66,207,0,1.0,Maison,143.0,5.0,1,429.0,4,2021,2076.75599606357,1660.6965972874093,42.6033088129,2.75967553668
273570,Vente,281000.0,RUE,59960.0,NEUVILLE EN FERRAIN,59,426,0,1.0,Maison,113.0,3.0,1,717.0,11,2018,1841.043513312609,2153.8665448121133,50.7533162393,3.15977251104
654093,Vente,242500.0,ALL,33470.0,GUJAN MESTRAS,33,199,0,1.0,Maison,70.0,5.0,1,470.0,1,2019,3079.166238678895,3872.5943040037487,44.5940361232,-1.08427455858
1534155,Vente,432000.0,RUE,75018.0,PARIS 18,75,118,1,2.0,Appartement,46.0,2.0,0,0.0,8,2020,10029.465888752233,9603.5112142359,48.8927350746,2.34871193387
746533,Vente,178000.0,RUE,49100.0,ANGERS,49,7,0,1.0,Maison,91.0,5.0,1,272.0,9,2019,1755.9858874791528,2383.028522426912,47.476837416,-0.556125995444
423410,Vente,339000.0,AV,87000.0,LIMOGES,87,85,0,1.0,Maison,145.0,7.0,1,623.0,1,2018,1192.7031277708747,1410.0386795445058,45.8542549589,1.2487579024
1374849,Vente,336000.0,RUE,69960.0,CORBAS,69,273,0,1.0,Maison,81.0,4.0,1,297.0,1,2020,3512.798515134791,3000.153876048972,45.6680498711,4.90843949215
165593,Vente,251200.0,RUE,35235.0,THORIGNE-FOUILLARD,35,334,0,1.0,Maison,109.0,4.0,1,484.0,4,2018,2200.0660652675783,2502.6616759577,48.1566082899,-1.58409867633
1332492,Vente,125000.0,RUE,60360.0,VIEFVILLERS,60,673,0,1.0,Maison,36.0,1.0,1,920.0,9,2020,2161.542883829814,2375.208855472013,49.6092660128,2.12817479204
1323323,Vente,243700.0,RUE,59310.0,AUCHY-LEZ-ORCHIES,59,29,0,1.0,Maison,115.0,5.0,1,569.0,9,2020,1968.1048385144584,2295.4514214413334,50.480622996,3.19519541331
841585,Vente,110000.0,RUE,64800.0,NAY,64,417,1,2.0,Appartement,65.0,3.0,0,0.0,2,2019,2463.614232092882,1419.8522338211917,43.1761249342,-0.263143755533
195297,Vente,87000.0,RUE,41110.0,CHATEAUVIEUX,41,42,0,1.0,Maison,90.0,4.0,1,350.0,12,2018,1268.7711981198036,919.3046399588457,47.2199501992,1.36069389103
1690437,Vente,222000.0,RUE,37250.0,VEIGNE,37,266,0,1.0,Maison,75.0,3.0,1,457.0,2,2021,2223.7204161359778,2392.1930956967794,47.2888419417,0.729965991438
527807,Vente,128000.0,RTE,9500.0,TOURTROL,9,314,0,1.0,Maison,67.0,3.0,1,900.0,9,2019,1218.9905900905596,1910.44776119403,43.0689607654,1.79942821361
1827853,Vente,353000.0,CHE,69290.0,POLLIONNAY,69,154,0,1.0,Maison,83.0,4.0,1,182.0,6,2021,3780.174022601986,4016.4252201075615,45.7685281587,4.65869632922
891488,Vente,80000.0,RUE,76500.0,ELBEUF,76,231,0,1.0,Maison,60.0,3.0,1,102.0,9,2019,1894.3399352165504,1389.5377535247965,49.2767979948,0.997154590875
782260,Vente,193000.0,RUE,56300.0,SAINT-THURIAU,56,237,0,1.0,Maison,122.0,4.0,1,720.0,9,2019,2002.9306796341132,1235.9490237748544,48.0165458217,-2.94330344486
1040865,Vente,236000.0,CHE,1120.0,MONTLUEL,1,262,0,1.0,Maison,75.0,3.0,1,970.0,2,2020,2159.6003475156917,2635.513535537541,45.8909006209,5.01987566185
651889,Vente,411510.0,RUE,33000.0,BORDEAUX,33,63,1,2.0,Appartement,70.0,4.0,0,0.0,5,2019,3079.166238678895,4647.761078197323,44.8572445351,-0.57369678116
748569,Vente,43500.0,RUE,49300.0,CHOLET,49,99,1,2.0,Appartement,20.0,1.0,0,0.0,2,2019,1755.9858874791528,1632.7824269276834,47.0454402992,-0.877886189605
423379,Vente,142500.0,RUE,87000.0,LIMOGES,87,85,4,2.0,Appartement,68.0,3.0,0,0.0,1,2018,1192.7031277708747,1410.0386795445058,45.8542549589,1.2487579024
471257,Vente,280000.0,RUE,95120.0,ERMONT,95,219,0,1.0,Maison,68.0,3.0,1,117.0,6,2018,3200.7725458610776,3742.276115350394,48.98824217,2.25662443737
1481775,Vente,112500.0,RUE,90400.0,DANJOUTIN,90,32,2,2.0,Appartement,98.0,3.0,0,0.0,5,2020,1469.3924189952904,1550.3770387125992,47.6179263286,6.86632266419
1870485,Vente,121500.0,RUE,79160.0,SAINT-POMPAIN,79,290,0,1.0,Maison,106.0,4.0,1,527.0,4,2021,1304.3494926787507,1089.9588582060778,46.4246945473,-0.602460764264
186462,Vente,181300.0,RUE,38090.0,VILLEFONTAINE,38,553,0,1.0,Maison,112.0,6.0,1,441.0,11,2018,2176.092263880033,2068.043909662495,45.6136289454,5.15547673355
469652,Vente,440000.0,ALL,95270.0,LUZARCHES,95,352,0,1.0,Maison,170.0,7.0,1,761.0,10,2018,3200.7725458610776,3115.2468636445824,49.1151211125,2.44082640954
967532,Vente,313000.0,RUE,88400.0,GERARDMER,88,196,0,1.0,Maison,128.0,6.0,1,662.0,7,2019,1107.4869831155854,2063.818117821761,48.0653057669,6.85912240068
1860072,Vente,230000.0,RLE,77100.0,MEAUX,77,284,1,1.0,Maison,79.0,4.0,1,226.0,1,2021,3049.7982145495107,3049.5944700244004,48.9570625667,2.90003097245
1225557,Vente,125000.0,RUE,38140.0,RIVES,38,337,1,2.0,Appartement,48.0,2.0,0,0.0,7,2020,2369.9991952531614,1804.4278568368488,45.3608957046,5.48709691309
1286467,Vente,152500.0,RUE,53200.0,CHATEAU-GONTIER-SUR-MAYENNE,53,62,0,1.0,Maison,115.0,5.0,1,404.0,6,2020,1297.2434644451105,1518.716742550206,47.8290067122,-0.738721767875
134956,Vente,43000.0,RUE,31310.0,LATRAPE,31,280,0,1.0,Maison,160.0,4.0,1,155.0,8,2018,2563.160254319894,796.8297101449275,43.2493492757,1.2909801197
39306,Vente,120890.0,RUE,12350.0,MALEVILLE,12,136,0,1.0,Maison,100.0,3.0,1,405.0,11,2018,1272.4898591071756,1397.6526570048309,44.3999943584,2.10361790019
1154208,Vente,150000.0,RUE,29200.0,BREST,29,19,2,2.0,Appartement,80.0,2.0,0,0.0,7,2020,1675.4132547136371,1750.5508589845442,48.4004997828,-4.5027907853
1556703,Vente,214000.0,RUE,6400.0,CANNES,6,29,2,2.0,Appartement,47.0,2.0,0,0.0,2,2021,4117.193508617311,4729.639654951072,43.5526202843,7.00427592728
1572223,Vente,30000.0,RUE,12470.0,PRADES-D AUBRAC,12,187,0,1.0,Maison,132.0,5.0,1,255.0,7,2021,1358.6402168958728,1252.519758202324,44.5418402145,2.97032674456
253812,Vente,187200.0,RUE,56230.0,QUESTEMBERT,56,184,0,1.0,Maison,86.0,4.0,1,454.0,10,2018,1958.1929763389453,1521.5375453903266,47.6638017747,-2.43671076032
554825,Vente,215000.0,AV,13160.0,CHATEAURENARD,13,27,0,1.0,Maison,88.0,4.0,1,578.0,8,2019,2905.757008219019,2343.051758407389,43.8824707581,4.83990004648
779593,Vente,205000.0,CITE,56650.0,INZINZAC-LOCHRIST,56,90,0,1.0,Maison,86.0,4.0,1,580.0,12,2019,2002.9306796341132,1633.348777160205,47.8558359743,-3.25178122558
1821201,Vente,28185.0,AV,66210.0,BOLQUERE,66,20,1,2.0,Appartement,17.0,1.0,0,0.0,8,2021,2076.75599606357,2773.9508044541926,42.5221194704,2.06518824241
1376292,Vente,200000.0,RUE,69100.0,VILLEURBANNE,69,266,2,2.0,Appartement,76.0,3.0,0,0.0,7,2020,3512.798515134791,3755.497285052944,45.7707704179,4.88845817426
55548,Vente,235000.0,IMP,14280.0,SAINT-CONTEST,14,566,0,1.0,Maison,65.0,3.0,1,524.0,1,2018,2080.303068331505,1987.2222315707893,49.2154597119,-0.400916151699
1112148,Vente,110000.0,RUE,17610.0,CHERAC,17,100,0,1.0,Maison,100.0,4.0,1,218.0,9,2020,2511.688405618853,1195.413685488466,45.7130812452,-0.446891176255
1104816,Vente,52600.0,RUE,16120.0,BASSAC,16,32,0,1.0,Maison,62.0,2.0,1,140.0,3,2020,1220.4465534163446,882.2039352351889,45.6649796502,-0.0991802061474
1318228,Vente,130000.0,RUE,59116.0,HOUPLINES,59,317,0,1.0,Maison,113.0,6.0,1,111.0,12,2020,1968.1048385144584,1971.924828385964,50.6841292085,2.92646496256
573699,Vente,119850.0,RUE,17300.0,ROCHEFORT,17,299,0,1.0,Maison,63.0,2.0,1,107.0,7,2019,2403.49003128563,1838.0561683352605,45.9432344536,-0.972356445692
196877,Vente,35000.0,BD,42100.0,SAINT-ETIENNE,42,218,2,2.0,Appartement,74.0,4.0,0,0.0,4,2018,1393.1243550043473,1058.6202084717124,45.4301235512,4.37913997076
705748,Vente,375000.0,LOT,40170.0,LIT ET MIXE,40,157,0,1.0,Maison,111.0,4.0,1,731.0,3,2019,2385.9746226210377,2350.43612949416,44.0200072678,-1.2760654515
1176601,Vente,150000.0,RUE,32100.0,CONDOM,32,107,0,1.0,Maison,93.0,5.0,1,601.0,12,2020,1368.918339171169,1075.975119406653,43.9716968333,0.374186827134
291203,Vente,175000.0,AV,60700.0,PONT STE MAXENCE,60,509,0,1.0,Maison,124.0,4.0,1,850.0,9,2018,2059.760120150004,2077.965520218845,49.3049711726,2.60798085563
1525057,Vente,305000.0,RUE,75003.0,PARIS 03,75,103,2,2.0,Appartement,27.0,1.0,0,0.0,9,2020,10029.465888752233,11021.500271896424,48.8630541318,2.35936105897
582549,Vente,229780.0,RUE,21800.0,NEUILLY-CRIMOLOIS,21,452,0,1.0,Maison,111.0,5.0,1,519.0,3,2019,1882.5760811351277,2339.9960215672136,47.2764524522,5.10401476317
697720,Vente,123010.0,PL,38114.0,VAUJANY,38,527,2,2.0,Appartement,31.0,1.0,0,0.0,10,2019,2241.157614798029,3279.758879113718,45.1859501917,6.10152969645
35519,Vente,149500.0,RUE,11200.0,BIZANET,11,40,0,1.0,Maison,80.0,2.0,1,107.0,4,2018,1504.2418009529567,1767.0107348960885,43.1482543689,2.86981441339
786340,Vente,129800.0,RUE,59260.0,LILLE,59,350,0,1.0,Maison,48.0,3.0,1,77.0,6,2019,1878.2179066985084,3008.521568271885,50.6317183168,3.04783272312
803479,Vente,90000.0,RUE,59553.0,CUINCY,59,165,0,1.0,Maison,75.0,4.0,1,258.0,9,2019,1878.2179066985084,1522.9656560686478,50.3743818914,3.03412629786
302834,Vente,131000.0,RUE,62100.0,CALAIS,62,193,0,1.0,Maison,80.0,5.0,1,235.0,12,2018,1525.4338342350688,1323.518496554079,50.9502072754,1.87575566132
1666672,Vente,121550.0,BD,33510.0,ANDERNOS-LES-BAINS,33,5,1,2.0,Appartement,19.0,1.0,0,0.0,10,2021,3392.8512634121525,5012.952275648908,44.754520164,-1.08109347037
1276855,Vente,298500.0,RUE,50100.0,CHERBOURG-EN-COTENTIN,50,129,0,1.0,Maison,124.0,6.0,1,225.0,8,2020,1719.1843745438648,1889.3389830130243,49.633412156,-1.63390160204
436545,Vente,400000.0,RUE,91700.0,SAINTE-GENEVIEVE-DES-BOIS,91,549,0,1.0,Maison,149.0,5.0,1,495.0,6,2018,3070.8236620285943,3443.2353988987147,48.6412523804,2.33019417891
59997,Vente,148000.0,RUE,14480.0,BANVILLE,14,38,0,1.0,Maison,88.0,4.0,1,157.0,12,2018,2080.303068331505,1735.517120847485,49.3091629714,-0.485951971964
1880081,Vente,135000.0,AV,82100.0,CASTELSARRASIN,82,33,0,1.0,Maison,92.0,4.0,1,427.0,1,2021,1596.286674291631,1327.5330016845462,44.0490326525,1.12348123121
188905,Vente,6500.0,COTE,39260.0,MOIRANS-EN-MONTAGNE,39,333,0,3.0,Dépendance,0.0,0.0,1,61.0,11,2018,1341.9257428570909,1029.977238582234,46.4388080084,5.73795329823
1130977,Vente,35000.0,RUE,23600.0,SOUMANS,23,174,0,1.0,Maison,60.0,3.0,1,290.0,11,2020,706.9666794532858,507.6198370194023,46.3041417254,2.33116198481
153374,Vente,370000.0,RUE,34000.0,MONTPELLIER,34,172,0,1.0,Maison,108.0,5.0,1,472.0,6,2018,2455.2069794897325,2853.699291350405,43.6134409138,3.86851657896
838755,Vente,62600.0,RUE,63500.0,ISSOIRE,63,178,0,1.0,Maison,45.0,2.0,1,33.0,1,2019,1661.454316265497,1678.4246921560357,45.5455577894,3.24499324643
777281,Vente,148000.0,RUE,56290.0,PORT-LOUIS,56,181,0,1.0,Maison,67.0,4.0,1,263.0,1,2019,2002.9306796341132,2367.745706418005,47.7099205258,-3.34845750769
1383898,Vente,31500.0,RUE,71460.0,SAVIGNY-SUR-GROSNE,71,507,0,1.0,Maison,55.0,3.0,1,167.0,12,2020,1289.2337282472513,478.030303030303,46.5810724468,4.66399210359
1723464,Vente,125000.0,RUE,44720.0,SAINT-JOACHIM,44,168,0,1.0,Maison,92.0,4.0,1,263.0,10,2021,3057.976613970435,1849.294605674136,47.3721622371,-2.24296601109
183920,Vente,277940.0,RUE,38230.0,TIGNIEU-JAMEYZIEU,38,507,0,1.0,Maison,116.0,5.0,1,663.0,7,2018,2176.092263880033,2486.6848215122545,45.7344692085,5.18364277123
1105794,Vente,180000.0,RUE,17220.0,CROIX-CHAPEAU,17,136,0,1.0,Maison,160.0,4.0,1,211.0,5,2020,2511.688405618853,1874.040206923424,46.1029311754,-0.998866254473
617817,Vente,110000.0,RUE,29000.0,QUIMPER,29,232,0,1.0,Maison,56.0,4.0,1,455.0,9,2019,1539.5439712293175,1592.0948227394858,47.9971425162,-4.09111944455
1221459,Vente,101950.0,ALL,38800.0,LE PONT-DE-CLAIX,38,317,2,2.0,Appartement,73.0,4.0,0,0.0,7,2020,2369.9991952531614,1728.133846940614,45.1259127487,5.70193593188
1700054,Vente,45000.0,RUE,39190.0,VAL-SONNETTE,39,576,0,3.0,Dépendance,0.0,0.0,1,110.0,3,2021,1501.3447082965208,1138.3157496352248,46.606775751,5.46350720419
817428,Vente,102617.0,RUE,60100.0,CREIL,60,175,0,1.0,Maison,70.0,4.0,1,234.0,8,2019,2113.8577232933358,1745.8858570113334,49.2533487138,2.48472669359
1007015,Vente,420000.0,RUE,94500.0,CHAMPIGNY-SUR-MARNE,94,17,0,1.0,Maison,70.0,3.0,1,223.0,9,2019,4640.792524670271,3750.288924425906,48.817254364,2.51709815257
690568,Vente,105000.0,RUE,37800.0,MAILLE,37,142,0,1.0,Maison,77.0,3.0,1,672.0,1,2019,2009.2341612031323,2399.209486166008,47.0514867017,0.587132519839
889551,Vente,128000.0,RUE,76500.0,ORIVAL,76,486,0,1.0,Maison,160.0,5.0,1,351.0,1,2019,1894.3399352165504,1479.261939866317,49.3187791595,0.996413960189
1244406,Vente,85000.0,RUE,44000.0,NANTES,44,109,2,2.0,Appartement,12.0,1.0,0,0.0,3,2020,2812.51662790784,3791.958853003269,47.2316356767,-1.54831008605
1465479,Vente,53500.0,RES,85270.0,SAINT-HILAIRE-DE-RIEZ,85,226,1,2.0,Appartement,22.0,1.0,0,0.0,9,2020,2179.5947047996806,2731.3504259536794,46.7432732188,-1.96439228965
1819149,Vente,214500.0,IMP,66420.0,LE BARCARES,66,17,0,1.0,Maison,50.0,3.0,1,108.0,8,2021,2076.75599606357,2970.817310935945,42.8127710984,3.02834125149
1340797,Vente,99450.0,RUE,62112.0,CORBEHEM,62,240,0,1.0,Maison,91.0,6.0,1,336.0,4,2020,1613.3753532484357,1395.542128136548,50.3351261232,3.0477618854
955488,Vente,62000.0,RUE,85430.0,NIEUL-LE-DOLENT,85,161,0,1.0,Maison,71.0,4.0,1,460.0,8,2019,2032.8651790470667,1500.049611237876,46.5676509922,-1.51560194548
550799,Vente,61000.0,RUE,13680.0,LANCON-PROVENCE,13,51,0,1.0,Maison,98.0,4.0,1,434.0,9,2019,2905.757008219019,3078.527635494266,43.5760406168,5.15953601477
1884470,Vente,326000.0,AV,83440.0,FAYENCE,83,55,0,1.0,Maison,73.0,4.0,1,765.0,9,2021,3274.2657608935,2820.864678239674,43.6103345822,6.67843279926
1518908,Vente,125000.0,RUE,95100.0,ARGENTEUIL,95,18,1,2.0,Appartement,45.0,2.0,0,0.0,5,2020,3442.3992381360126,3706.957304418459,48.9511344629,2.2410409502
406550,Vente,316000.0,MTE,83210.0,SOLLIES-PONT,83,130,0,1.0,Maison,120.0,3.0,1,593.0,10,2018,3026.020634453522,2726.934012317945,43.1907611248,6.06327697157
1904959,Vente,149500.0,RUE,86120.0,MORTON,86,169,0,1.0,Maison,89.0,4.0,1,528.0,11,2021,1576.9532642872236,984.9250936329588,47.1033528602,-0.0128216662358
914061,Vente,165000.0,RUE,78230.0,PECQ (LE),78,481,2,2.0,Appartement,27.0,2.0,0,0.0,2,2019,3616.388670675279,4119.231710079788,48.8936170481,2.10503635898
1892970,Vente,289300.0,RUE,84800.0,LAGNES,84,62,0,1.0,Maison,80.0,4.0,1,65.0,6,2021,2477.587393603105,2940.47602739726,43.8924876869,5.11458669428
191853,Vente,314500.0,ALL,40220.0,TARNOS,40,312,0,1.0,Maison,102.0,5.0,1,615.0,3,2018,2237.755987010988,2893.8512981709773,43.5367457997,-1.4653189934
231049,Vente,271000.0,RUE,49400.0,SAUMUR,49,328,0,1.0,Maison,153.0,7.0,1,192.0,8,2018,1650.680421202213,1358.6291080066908,47.2673853525,-0.0830410591988
1369676,Vente,120000.0,RUE,66390.0,BAIXAS,66,14,0,1.0,Maison,118.0,5.0,1,98.0,8,2020,1982.0027991228108,1559.2652918919955,42.7454275346,2.80569787207
1527624,Vente,320000.0,BD,75012.0,PARIS 12,75,112,1,2.0,Appartement,30.0,2.0,0,0.0,4,2020,10029.465888752233,9624.281448508476,48.8351562307,2.41980703497
325975,Vente,339500.0,RUE,69140.0,RILLIEUX-LA-PAPE,69,286,0,1.0,Maison,94.0,4.0,1,238.0,11,2018,3068.867770659194,2309.478152887751,45.8205988109,4.89822639815
1918002,Vente,222000.0,RUE,91360.0,EPINAY SUR ORGE,91,216,0,1.0,Maison,67.0,4.0,1,135.0,2,2021,3464.7439325611604,4043.6643235649194,48.672618112,2.31834586071
1040535,Vente,250000.0,RTE,1100.0,GROISSIAT,1,181,0,1.0,Maison,109.0,5.0,1,1259.0,12,2020,2159.6003475156917,1738.9923301792269,46.2260039429,5.61095413441
1810570,Vente,301180.0,AV,63500.0,ISSOIRE,63,178,0,1.0,Maison,117.0,6.0,1,272.0,12,2021,1744.0946925601722,1801.926649615285,45.5455577894,3.24499324643
1734240,Vente,173000.0,RUE,49100.0,ANGERS,49,7,2,2.0,Appartement,45.0,3.0,0,0.0,8,2021,2038.62644903029,3278.8266361457227,47.476837416,-0.556125995444
1715542,Vente,180000.0,RUE,44119.0,TREILLIERES,44,209,0,1.0,Maison,125.0,5.0,1,608.0,3,2021,3057.976613970435,3259.4547671791806,47.3178218372,-1.62577302041
1193957,Vente,105000.0,RUE,34200.0,SETE,34,301,1,2.0,Appartement,79.0,5.0,0,0.0,5,2020,2604.6969799701315,2538.061976127525,43.3917705831,3.64705148296
825398,Vente,82000.0,RUE,62110.0,HENIN-BEAUMONT,62,427,0,1.0,Maison,96.0,5.0,1,324.0,1,2019,1557.9590705330434,1293.2959122683817,50.4092335517,2.95899735168
1455756,Vente,271000.0,RUE,84000.0,AVIGNON,84,7,0,1.0,Maison,105.0,5.0,1,460.0,5,2020,2336.894869367258,2330.579212390888,43.9352448339,4.84071572505
1199613,Vente,249600.0,RUE,34510.0,FLORENSAC,34,101,0,1.0,Maison,92.0,4.0,1,390.0,10,2020,2604.6969799701315,2044.9585031709985,43.3858472782,3.4638416795
1634930,Vente,115000.0,RUE,29390.0,SCAER,29,274,0,1.0,Maison,70.0,3.0,1,57.0,10,2021,1895.38258333154,2673.095049953569,48.0279903072,-3.73073835764
926137,Vente,92000.0,GR,80132.0,MAREUIL-CAUBERT,80,512,0,1.0,Maison,71.0,4.0,1,256.0,6,2019,1620.997787146248,1163.8567776119185,50.0709955291,1.82600353459
858388,Vente,155000.0,BD,69800.0,SAINT-PRIEST,69,290,2,2.0,Appartement,101.0,5.0,0,0.0,1,2019,3264.717584975805,2495.364211854467,45.701466556,4.94882071665
1440673,Vente,180000.0,RUE,80400.0,MUILLE-VILLETTE,80,579,0,4.0,Local industriel. commercial ou assimilé,167.0,0.0,1,896.0,7,2020,1674.6460559610866,947.8868402298586,49.7250440198,3.06872712121
1704261,Vente,422000.0,RUE,40480.0,VIEUX BOUCAU-LES-BAINS,40,328,0,1.0,Maison,72.0,4.0,1,643.0,11,2021,2663.581052280494,4550.151210792423,43.7874374515,-1.39719537879
162244,Vente,172100.0,RUE,35690.0,ACIGNE,35,1,0,1.0,Maison,90.0,4.0,1,131.0,1,2018,2200.0660652675783,2236.679177542256,48.1464008617,-1.51879762112
1307587,Vente,189000.0,RUE,59155.0,FACHES-THUMESNIL,59,220,0,1.0,Maison,83.0,5.0,1,181.0,8,2020,1968.1048385144584,2298.608354413557,50.593618421,3.07229537426
1232136,Vente,145000.0,RUE,40600.0,BISCARROSSE,40,46,1,2.0,Appartement,74.0,3.0,0,0.0,12,2020,2469.70387764204,3162.780466293861,44.409080109,-1.1773616947
689748,Vente,185000.0,RUE,37260.0,MONTS,37,159,0,1.0,Maison,77.0,4.0,1,834.0,6,2019,2009.2341612031323,2107.2618869180133,47.2779892588,0.64548356483
1498422,Vente,286000.0,RUE,93260.0,LES LILAS,93,45,2,2.0,Appartement,41.0,3.0,0,0.0,9,2020,4178.525163400703,6691.229013772339,48.8819208939,2.419667821
1343924,Vente,130000.0,ALL,62400.0,BETHUNE,62,119,0,1.0,Maison,91.0,5.0,1,485.0,7,2020,1613.3753532484357,1362.3613644847385,50.5288922584,2.64242379342
